<><><><><><><><> 
Begin: 04-Mar-2014 14:55:39 
0.584 1.270 1.270 
0.318 1.067 1.067 
0.834 1.514 1.514 
0.284 0.985 0.985 
0.434 1.376 1.376 
0.401 1.684 1.684 
0.634 0.999 0.999 
0.283 1.592 1.592 
0.534 1.091 1.091 
0.283 0.995 0.995 
0.300 0.672 0.672 
0.835 1.497 1.497 
0.434 1.154 1.154 
0.685 0.891 0.891 
0.967 0.647 0.647 
0.551 0.840 0.840 
0.767 0.900 0.900 
0.817 0.944 0.944 
0.551 1.183 1.183 
0.734 0.947 0.947 
0.284 1.351 1.351 
0.951 0.731 0.731 
0.350 0.754 0.754 
0.417 0.981 0.981 
0.834 1.629 1.629 
0.600 1.438 1.438 
0.818 1.228 1.228 
0.517 1.780 1.780 
0.417 1.343 1.343 
0.234 1.403 1.403 
0.751 1.608 1.608 
0.550 1.904 1.904 
0.567 1.168 1.168 
0.684 2.445 2.445 
0.251 1.180 1.180 
0.451 0.791 0.791 
0.817 1.475 1.475 
0.767 1.134 1.134 
0.301 0.937 0.937 
0.300 0.942 0.942 
0.284 1.156 1.156 
0.217 1.232 1.232 
0.550 1.911 1.911 
0.733 1.075 1.075 
0.784 1.724 1.724 
0.634 1.239 1.239 
0.284 2.784 2.784 
0.701 0.971 0.971 
0.300 1.902 1.902 
0.317 3.527 3.527 
0.284 1.713 1.713 
0.317 1.670 1.670 
0.334 1.456 1.456 
0.367 3.701 3.701 
0.450 0.970 0.970 
0.451 2.143 2.143 
0.383 1.515 1.515 
0.400 1.192 1.192 
0.918 2.126 2.126 
0.768 1.561 1.561 
0.650 1.116 1.116 
0.350 1.312 1.312 
0.367 1.170 1.170 
0.268 0.973 0.973 
0.935 1.607 1.607 
0.768 2.202 2.202 
0.651 0.845 0.845 
0.450 0.655 0.655 
0.334 0.962 0.962 
0.701 1.763 1.763 
1.000 1.610 1.610 
0.335 1.665 1.665 
0.416 2.156 2.156 
0.518 1.167 1.167 
0.268 3.617 3.617 
0.751 2.445 2.445 
0.533 0.700 0.700 
0.985 0.541 0.541 
0.518 0.601 0.601 
0.701 0.562 0.562 
0.334 1.250 1.250 
0.501 0.806 0.806 
0.335 0.725 0.725 
0.816 0.602 0.602 
0.902 1.146 1.146 
0.484 0.823 0.823 
0.750 0.883 0.883 
0.434 2.195 2.195 
0.634 2.002 2.002 
0.868 1.143 1.143 
0.684 1.362 1.362 
0.467 1.199 1.199 
0.450 1.377 1.377 
0.567 0.880 0.880 
0.550 1.133 1.133 
0.484 1.613 1.613 
0.651 0.940 0.940 
0.801 1.001 1.001 
0.550 2.092 2.092 
0.550 1.633 1.633 
0.301 3.187 3.187 
0.217 2.613 2.613 
0.434 1.177 1.177 
0.450 2.975 2.975 
0.734 0.875 0.875 
0.968 1.704 1.704 
0.952 1.315 1.315 
0.568 0.900 0.900 
0.400 1.362 1.362 
0.818 1.144 1.144 
0.817 0.875 0.875 
0.801 1.539 1.539 
0.801 1.576 1.576 
0.284 1.465 1.465 
0.751 1.409 1.409 
0.568 0.657 0.657 
0.367 2.833 2.833 
0.284 0.915 0.915 
0.868 1.903 1.903 
0.350 0.652 0.652 
0.334 1.380 1.380 
0.735 1.669 1.669 
0.918 1.821 1.821 
0.618 1.315 1.315 
0.767 2.088 2.088 
0.333 1.091 1.091 
0.968 0.749 0.749 
0.634 0.546 0.546 
0.751 0.989 0.989 
<><><><><><><><> 
Response (Std deviation):  2.33 
RT (mean):  1.55 
Consistency:  0.81 
<><><><><><><><> 
End: 04-Mar-2014 15:04:18 
