<><><><><><><><> 
Begin: 03-Mar-2014 13:44:30 
0.584 1.160 1.160 
0.333 0.743 0.743 
0.834 0.935 0.935 
0.284 1.348 1.348 
0.434 0.730 0.730 
0.400 1.408 1.408 
0.633 1.211 1.211 
0.283 2.420 2.420 
0.534 0.957 0.957 
0.284 1.988 1.988 
0.299 0.809 0.809 
0.835 1.692 1.692 
0.434 1.007 1.007 
0.685 2.634 2.634 
0.968 0.998 0.998 
0.551 1.042 1.042 
0.767 0.998 0.998 
0.817 0.830 0.830 
0.551 1.544 1.544 
0.734 1.126 1.126 
0.284 2.282 2.282 
0.951 1.076 1.076 
0.351 0.904 0.904 
0.417 0.890 0.890 
0.834 0.982 0.982 
0.600 1.058 1.058 
0.818 0.907 0.907 
0.517 0.754 0.754 
0.417 1.265 1.265 
0.234 1.263 1.263 
0.735 0.996 0.996 
0.551 1.294 1.294 
0.567 0.813 0.813 
0.683 1.467 1.467 
0.251 0.775 0.775 
0.451 1.317 1.317 
0.818 0.997 0.997 
0.767 3.149 3.149 
0.301 1.654 1.654 
0.316 2.346 2.346 
0.284 2.165 2.165 
0.217 0.781 0.781 
0.550 0.954 0.954 
0.733 1.135 1.135 
0.784 0.910 0.910 
0.633 0.691 0.691 
0.284 1.536 1.536 
0.717 0.881 0.881 
0.300 2.426 2.426 
0.316 0.913 0.913 
0.284 0.625 0.625 
0.318 3.406 3.406 
0.334 0.944 0.944 
0.367 2.070 2.070 
0.452 2.433 2.433 
0.451 1.121 1.121 
0.383 1.552 1.552 
0.401 0.588 0.588 
0.917 1.668 1.668 
0.768 0.730 0.730 
0.651 1.984 1.984 
0.350 0.888 0.888 
0.367 0.698 0.698 
0.268 0.914 0.914 
0.934 1.186 1.186 
0.767 1.096 1.096 
0.651 1.090 1.090 
0.450 1.652 1.652 
0.335 0.950 0.950 
0.702 1.006 1.006 
1.001 1.152 1.152 
0.334 0.826 0.826 
0.417 0.672 0.672 
0.517 3.513 3.513 
0.267 1.624 1.624 
0.751 0.755 0.755 
0.534 2.498 2.498 
0.984 1.333 1.333 
0.517 0.799 0.799 
0.701 1.835 1.835 
0.334 0.792 0.792 
0.517 0.946 0.946 
0.334 1.492 1.492 
0.817 1.064 1.064 
0.901 0.918 0.918 
0.485 1.615 1.615 
0.751 2.219 2.219 
0.434 1.171 1.171 
0.633 1.721 1.721 
0.868 0.959 0.959 
0.684 0.772 0.772 
0.468 1.430 1.430 
0.450 1.345 1.345 
0.567 1.745 1.745 
0.534 2.612 2.612 
0.484 1.252 1.252 
0.651 0.872 0.872 
0.801 1.497 1.497 
0.551 0.676 0.676 
0.551 1.122 1.122 
0.300 1.437 1.437 
0.218 1.295 1.295 
0.434 2.370 2.370 
0.450 1.639 1.639 
0.734 0.873 0.873 
0.968 1.799 1.799 
0.951 1.243 1.243 
0.567 1.547 1.547 
0.400 1.137 1.137 
0.817 1.136 1.136 
0.817 1.682 1.682 
0.801 0.961 0.961 
0.802 1.422 1.422 
0.284 0.803 0.803 
0.751 1.158 1.158 
0.584 1.054 1.054 
0.367 0.732 0.732 
0.284 1.111 1.111 
0.868 2.670 2.670 
0.350 0.825 0.825 
0.334 1.470 1.470 
0.735 1.033 1.033 
0.918 0.954 0.954 
0.619 0.839 0.839 
0.768 1.865 1.865 
0.333 1.487 1.487 
0.968 1.912 1.912 
0.635 0.936 0.936 
0.750 1.760 1.760 
<><><><><><><><> 
Response (Std deviation):  2.63 
RT (mean):  1.36 
Consistency:  0.91 
<><><><><><><><> 
End: 03-Mar-2014 13:52:19 
