<><><><><><><><> 
Begin: 06-Mar-2014 11:33:03 
0.450 1.691 1.691 
0.767 0.779 0.779 
0.735 0.682 0.682 
0.634 1.077 1.077 
0.767 0.780 0.780 
0.735 1.085 1.085 
0.350 0.561 0.561 
0.301 1.238 1.238 
1.001 3.595 3.595 
0.333 0.948 0.948 
0.234 1.820 1.820 
0.651 1.384 1.384 
0.917 1.149 1.149 
0.735 1.071 1.071 
0.351 0.575 0.575 
0.501 1.762 1.762 
0.568 0.934 0.934 
0.985 0.849 0.849 
0.334 0.648 0.648 
0.885 0.561 0.561 
0.717 1.953 1.953 
0.501 1.156 1.156 
0.350 1.289 1.289 
0.550 0.927 0.927 
0.585 1.217 1.217 
0.301 0.920 0.920 
0.668 0.012 0.012 
0.384 1.482 1.482 
0.517 0.767 0.767 
0.668 0.492 0.492 
0.400 0.778 0.778 
0.433 1.263 1.263 
0.701 1.465 1.465 
0.417 1.227 1.227 
0.867 0.859 0.859 
0.985 0.720 0.720 
0.784 0.896 0.896 
0.483 2.091 2.091 
0.668 1.622 1.622 
0.284 1.079 1.079 
0.934 0.565 0.565 
0.901 2.145 2.145 
0.851 1.355 1.355 
0.417 0.661 0.661 
0.683 0.950 0.950 
0.217 1.244 1.244 
0.550 1.368 1.368 
0.450 1.775 1.775 
0.334 1.854 1.854 
0.351 0.989 0.989 
0.534 1.987 1.987 
0.284 2.340 2.340 
0.684 1.183 1.183 
0.583 0.977 0.977 
0.768 0.802 0.802 
0.768 1.516 1.516 
0.718 0.711 0.711 
0.234 1.975 1.975 
0.266 2.711 2.711 
0.451 0.833 0.833 
0.634 2.242 2.242 
0.734 2.588 2.588 
0.534 1.400 1.400 
0.851 1.744 1.744 
0.784 1.843 1.843 
0.984 0.575 0.575 
0.634 0.356 0.356 
0.468 0.883 0.883 
0.284 1.503 1.503 
0.685 1.556 1.556 
0.834 1.767 1.767 
0.550 0.733 0.733 
0.284 0.765 0.765 
0.417 1.325 1.325 
0.334 0.885 0.885 
0.434 0.559 0.559 
0.551 0.707 0.707 
0.633 0.744 0.744 
0.567 1.475 1.475 
0.902 1.502 1.502 
0.618 0.951 0.951 
0.952 1.506 1.506 
0.717 2.061 2.061 
0.968 1.602 1.602 
0.400 1.098 1.098 
0.750 1.365 1.365 
0.433 1.618 1.618 
0.734 2.700 2.700 
0.767 1.847 1.847 
0.250 1.859 1.859 
0.400 1.180 1.180 
0.385 1.690 1.690 
0.735 0.841 0.841 
0.884 1.887 1.887 
0.484 0.587 0.587 
0.834 2.508 2.508 
0.750 0.984 0.984 
0.217 1.397 1.397 
0.684 1.605 1.605 
0.517 1.853 1.853 
0.936 1.201 1.201 
0.200 1.034 1.034 
0.568 1.028 1.028 
0.550 0.956 0.956 
0.568 1.732 1.732 
0.818 2.044 2.044 
0.466 0.614 0.614 
0.835 0.503 0.503 
0.584 0.721 0.721 
0.234 1.040 1.040 
0.350 0.863 0.863 
0.784 2.302 2.302 
0.585 1.187 1.187 
0.334 1.736 1.736 
0.484 1.384 1.384 
0.685 3.501 3.501 
0.351 1.383 1.383 
0.801 1.662 1.662 
0.400 1.403 1.403 
0.935 2.252 2.252 
0.418 0.980 0.980 
0.818 1.658 1.658 
0.351 1.315 1.315 
0.434 0.829 0.829 
0.283 1.415 1.415 
0.667 0.541 0.541 
0.751 0.505 0.505 
0.634 1.491 1.491 
0.550 1.049 1.049 
<><><><><><><><> 
Response (Std deviation):  2.44 
RT (mean):  1.34 
Consistency:  0.94 
<><><><><><><><> 
End: 06-Mar-2014 11:40:55 
