<><><><><><><><> 
Begin: 04-Mar-2014 15:47:42 
0.584 2.320 2.320 
0.333 2.614 2.614 
0.834 2.532 2.532 
0.284 2.564 2.564 
0.433 0.949 0.949 
0.400 3.154 3.154 
0.634 1.633 1.633 
0.284 1.290 1.290 
0.533 0.890 0.890 
0.284 1.771 1.771 
0.300 1.519 1.519 
0.835 1.174 1.174 
0.434 1.717 1.717 
0.684 2.262 2.262 
0.968 0.586 0.586 
0.550 2.057 2.057 
0.751 1.812 1.812 
0.818 2.562 2.562 
0.552 2.581 2.581 
0.733 2.345 2.345 
0.283 2.587 2.587 
0.951 1.297 1.297 
0.351 3.914 3.914 
0.416 2.402 2.402 
0.835 1.151 1.151 
0.601 2.711 2.711 
0.818 2.163 2.163 
0.518 3.213 3.213 
0.417 1.654 1.654 
0.234 1.736 1.736 
0.734 2.508 2.508 
0.551 0.992 0.992 
0.567 3.028 3.028 
0.684 1.666 1.666 
0.250 3.998 4.689 
0.450 1.405 1.405 
0.818 1.382 1.382 
0.767 2.566 2.566 
0.300 1.864 1.864 
0.300 1.633 1.633 
0.283 1.387 1.387 
0.216 3.988 4.786 
0.535 2.404 2.404 
0.734 3.168 3.168 
0.784 2.253 2.253 
0.633 2.997 2.997 
0.285 2.896 2.896 
0.701 3.109 3.109 
0.300 3.994 4.878 
0.316 1.990 1.990 
0.284 1.405 1.405 
0.317 0.991 0.991 
0.334 0.764 0.764 
0.367 2.843 2.843 
0.451 2.354 2.354 
0.451 1.670 1.670 
0.383 1.750 1.750 
0.400 1.730 1.730 
0.918 1.602 1.602 
0.768 2.362 2.362 
0.651 2.071 2.071 
0.350 1.741 1.741 
0.367 2.185 2.185 
0.267 1.867 1.867 
0.935 1.523 1.523 
0.768 3.993 5.423 
0.651 2.190 2.190 
0.451 2.419 2.419 
0.334 1.841 1.841 
0.701 1.915 1.915 
1.001 1.819 1.819 
0.334 1.068 1.068 
0.417 1.459 1.459 
0.517 1.415 1.415 
0.266 2.551 2.551 
0.751 1.851 1.851 
0.533 1.102 1.102 
0.985 1.855 1.855 
0.518 1.294 1.294 
0.702 1.634 1.634 
0.334 3.226 3.226 
0.517 1.174 1.174 
0.334 2.186 2.186 
0.817 2.794 2.794 
0.901 3.164 3.164 
0.484 1.068 1.068 
0.751 1.985 1.985 
0.434 2.279 2.279 
0.634 1.704 1.704 
0.867 1.514 1.514 
0.685 1.410 1.410 
0.467 1.081 1.081 
0.450 1.949 1.949 
0.567 1.586 1.586 
0.534 1.789 1.789 
0.484 1.712 1.712 
0.651 1.460 1.460 
0.801 2.606 2.606 
0.550 1.943 1.943 
0.551 1.334 1.334 
0.301 1.441 1.441 
0.217 2.874 2.874 
0.434 1.943 1.943 
0.451 1.653 1.653 
0.734 1.554 1.554 
0.967 1.762 1.762 
0.952 1.852 1.852 
0.568 1.545 1.545 
0.400 1.636 1.636 
0.818 1.146 1.146 
0.817 1.536 1.536 
0.801 1.754 1.754 
0.801 1.089 1.089 
0.283 3.064 3.064 
0.751 1.501 1.501 
0.568 3.282 3.282 
0.367 1.054 1.054 
0.283 1.460 1.460 
0.867 2.163 2.163 
0.350 0.970 0.970 
0.334 1.207 1.207 
0.735 1.605 1.605 
0.918 1.526 1.526 
0.617 1.621 1.621 
0.768 2.542 2.542 
0.333 0.885 0.885 
0.968 2.306 2.306 
0.635 1.262 1.262 
0.751 3.985 5.238 
<><><><><><><><> 
Response (Std deviation):  2.03 
RT (mean):  2.06 
Consistency:  0.93 
<><><><><><><><> 
End: 04-Mar-2014 15:58:19 
