<><><><><><><><> 
Begin: 08-Mar-2014 11:36:58 
0.583 0.930 0.930 
0.318 0.908 0.908 
0.834 1.319 1.319 
0.284 1.551 1.551 
0.434 1.321 1.321 
0.400 0.737 0.737 
0.634 1.222 1.222 
0.283 1.027 1.027 
0.533 1.152 1.152 
0.285 1.370 1.370 
0.300 1.021 1.021 
0.835 0.654 0.654 
0.433 0.723 0.723 
0.684 0.968 0.968 
0.968 2.140 2.140 
0.551 0.705 0.705 
0.768 1.657 1.657 
0.817 0.912 0.912 
0.550 0.696 0.696 
0.734 0.923 0.923 
0.283 1.212 1.212 
0.952 0.876 0.876 
0.350 0.831 0.831 
0.418 1.082 1.082 
0.834 1.608 1.608 
0.600 1.204 1.204 
0.818 1.143 1.143 
0.518 1.745 1.745 
0.418 1.048 1.048 
0.233 0.985 0.985 
0.750 1.659 1.659 
0.551 1.459 1.459 
0.568 0.664 0.664 
0.684 0.624 0.624 
0.251 1.116 1.116 
0.451 0.617 0.617 
0.818 1.165 1.165 
0.767 1.404 1.404 
0.299 0.748 0.748 
0.300 0.889 0.889 
0.284 1.249 1.249 
0.216 0.854 0.854 
0.534 0.757 0.757 
0.734 1.788 1.788 
0.784 1.094 1.094 
0.634 1.080 1.080 
0.283 0.844 0.844 
0.701 0.868 0.868 
0.301 1.687 1.687 
0.317 1.273 1.273 
0.284 1.273 1.273 
0.317 1.332 1.332 
0.334 0.916 0.916 
0.367 0.980 0.980 
0.451 1.040 1.040 
0.451 0.946 0.946 
0.384 1.817 1.817 
0.400 0.830 0.830 
0.917 0.887 0.887 
0.769 0.615 0.615 
0.652 0.962 0.962 
0.350 1.264 1.264 
0.367 1.502 1.502 
0.268 0.827 0.827 
0.934 1.463 1.463 
0.768 1.403 1.403 
0.651 1.371 1.371 
0.451 1.539 1.539 
0.334 1.716 1.716 
0.701 1.161 1.161 
1.000 0.751 0.751 
0.334 1.316 1.316 
0.417 0.862 0.862 
0.517 1.575 1.575 
0.266 1.112 1.112 
0.751 1.030 1.030 
0.518 1.329 1.329 
0.984 0.635 0.635 
0.517 1.252 1.252 
0.701 1.717 1.717 
0.334 0.981 0.981 
0.517 1.578 1.578 
0.334 1.415 1.415 
0.817 0.995 0.995 
0.901 1.344 1.344 
0.485 0.995 0.995 
0.751 1.171 1.171 
0.434 1.400 1.400 
0.634 1.258 1.258 
0.868 2.319 2.319 
0.685 2.350 2.350 
0.467 0.938 0.938 
0.434 1.190 1.190 
0.567 1.323 1.323 
0.534 0.743 0.743 
0.484 1.467 1.467 
0.651 3.028 3.028 
0.800 1.070 1.070 
0.550 1.680 1.680 
0.551 0.674 0.674 
0.301 0.892 0.892 
0.216 1.983 1.983 
0.433 1.502 1.502 
0.451 0.589 0.589 
0.734 0.950 0.950 
0.968 0.614 0.614 
0.951 0.657 0.657 
0.567 1.168 1.168 
0.401 1.039 1.039 
0.818 0.962 0.962 
0.817 0.813 0.813 
0.801 1.483 1.483 
0.802 1.097 1.097 
0.284 1.916 1.916 
0.751 1.518 1.518 
0.568 2.179 2.179 
0.368 1.192 1.192 
0.283 0.904 0.904 
0.867 1.124 1.124 
0.350 1.164 1.164 
0.334 1.900 1.900 
0.734 1.452 1.452 
0.917 1.370 1.370 
0.617 1.416 1.416 
0.768 1.132 1.132 
0.334 2.600 2.600 
0.968 1.140 1.140 
0.634 2.594 2.594 
0.751 0.586 0.586 
<><><><><><><><> 
Response (Std deviation):  2.34 
RT (mean):  1.24 
Consistency:  0.91 
<><><><><><><><> 
End: 08-Mar-2014 11:44:18 
