<><><><><><><><> 
Begin: 04-Mar-2014 18:57:36 
0.384 1.146 1.146 
0.768 1.994 1.994 
0.383 1.500 1.500 
0.801 2.334 2.334 
0.367 2.710 2.710 
0.633 1.131 1.131 
0.451 1.688 1.688 
0.501 1.956 1.956 
0.967 1.467 1.467 
0.817 1.943 1.943 
0.617 1.295 1.295 
0.367 1.092 1.092 
0.617 1.380 1.380 
0.784 1.438 1.438 
1.002 1.224 1.224 
0.484 1.475 1.475 
0.584 1.068 1.068 
0.568 1.213 1.213 
0.434 2.947 2.947 
0.884 1.853 1.853 
0.935 1.520 1.520 
1.001 1.286 1.286 
0.551 1.601 1.601 
0.401 0.982 0.982 
0.466 1.241 1.241 
0.934 1.102 1.102 
0.318 1.585 1.585 
0.952 1.432 1.432 
0.284 1.300 1.300 
0.217 1.324 1.324 
0.968 1.347 1.347 
0.801 1.018 1.018 
0.384 1.430 1.430 
0.617 1.653 1.653 
0.884 1.401 1.401 
0.934 1.118 1.118 
0.350 1.397 1.397 
0.234 1.214 1.214 
0.451 0.879 0.879 
0.918 1.057 1.057 
0.918 0.876 0.876 
0.484 1.301 1.301 
0.986 1.316 1.316 
0.516 1.878 1.878 
1.001 1.564 1.564 
0.367 1.346 1.346 
0.618 1.847 1.847 
0.717 1.366 1.366 
0.668 1.040 1.040 
0.284 1.343 1.343 
0.618 2.078 2.078 
0.384 1.680 1.680 
0.568 1.490 1.490 
0.618 1.454 1.454 
0.634 1.885 1.885 
0.401 1.828 1.828 
0.601 0.967 0.967 
0.617 1.085 1.085 
0.434 1.599 1.599 
0.767 0.958 0.958 
0.417 1.965 1.965 
0.234 1.372 1.372 
0.584 1.440 1.440 
0.617 1.068 1.068 
0.717 1.101 1.101 
0.718 1.391 1.391 
1.001 1.296 1.296 
0.300 1.134 1.134 
0.834 1.493 1.493 
0.868 1.026 1.026 
0.651 1.013 1.013 
0.868 1.065 1.065 
0.401 1.070 1.070 
0.601 3.104 3.104 
0.852 1.456 1.456 
1.001 1.488 1.488 
0.618 0.999 0.999 
0.350 1.297 1.297 
0.734 1.451 1.451 
0.334 2.735 2.735 
0.234 0.951 0.951 
0.635 1.047 1.047 
0.250 1.464 1.464 
0.468 0.667 0.667 
0.818 1.420 1.420 
0.885 0.805 0.805 
0.968 1.035 1.035 
0.902 1.033 1.033 
0.268 1.489 1.489 
0.852 1.624 1.624 
0.785 1.309 1.309 
0.352 0.905 0.905 
0.667 0.767 0.767 
0.818 0.240 0.240 
0.617 1.031 1.031 
0.567 0.774 0.774 
0.434 1.402 1.402 
0.551 1.427 1.427 
0.251 2.289 2.289 
0.601 2.174 2.174 
0.817 1.643 1.643 
0.718 0.814 0.814 
0.617 1.730 1.730 
0.951 0.260 0.260 
0.534 2.729 2.729 
0.501 0.965 0.965 
0.935 0.994 0.994 
0.518 1.251 1.251 
0.233 1.230 1.230 
0.568 1.197 1.197 
0.751 1.933 1.933 
0.985 1.396 1.396 
0.683 1.155 1.155 
0.233 1.172 1.172 
0.583 1.103 1.103 
0.467 1.369 1.369 
0.984 0.995 0.995 
0.433 1.023 1.023 
0.918 1.649 1.649 
0.484 1.493 1.493 
0.334 1.731 1.731 
0.534 1.581 1.581 
0.701 1.502 1.502 
0.451 1.209 1.209 
0.418 2.541 2.541 
0.584 2.225 2.225 
0.450 2.552 2.552 
0.884 2.988 2.988 
0.802 2.403 2.403 
<><><><><><><><> 
Response (Std deviation):  2.00 
RT (mean):  1.41 
Consistency:  0.81 
<><><><><><><><> 
End: 04-Mar-2014 19:05:50 
