<><><><><><><><> 
Begin: 03-Mar-2014 11:48:02 
0.585 1.499 1.499 
0.317 1.471 1.471 
0.834 1.350 1.350 
0.284 1.655 1.655 
0.434 1.874 1.874 
0.400 1.720 1.720 
0.634 1.715 1.715 
0.283 1.942 1.942 
0.534 1.568 1.568 
0.284 1.816 1.816 
0.300 1.205 1.205 
0.834 1.159 1.159 
0.434 0.779 0.779 
0.685 1.698 1.698 
0.968 0.944 0.944 
0.551 1.969 1.969 
0.767 1.165 1.165 
0.817 1.507 1.507 
0.551 1.537 1.537 
0.734 1.659 1.659 
0.284 1.667 1.667 
0.950 1.186 1.186 
0.350 1.894 1.894 
0.417 2.514 2.514 
0.835 1.358 1.358 
0.600 0.777 0.777 
0.818 1.932 1.932 
0.518 1.125 1.125 
0.418 0.755 0.755 
0.233 1.265 1.265 
0.750 1.397 1.397 
0.551 1.416 1.416 
0.567 0.843 0.843 
0.684 1.499 1.499 
0.250 1.763 1.763 
0.451 0.733 0.733 
0.818 1.503 1.503 
0.767 1.004 1.004 
0.300 1.152 1.152 
0.300 0.718 0.718 
0.283 0.873 0.873 
0.216 0.957 0.957 
0.550 0.923 0.923 
0.734 0.822 0.822 
0.785 0.718 0.718 
0.633 0.708 0.708 
0.283 0.914 0.914 
0.717 1.294 1.294 
0.300 1.981 1.981 
0.316 0.893 0.893 
0.284 1.355 1.355 
0.318 1.262 1.262 
0.334 1.176 1.176 
0.366 0.745 0.745 
0.450 0.895 0.895 
0.450 1.575 1.575 
0.383 1.043 1.043 
0.400 1.738 1.738 
0.918 0.938 0.938 
0.768 1.026 1.026 
0.650 1.101 1.101 
0.351 1.352 1.352 
0.368 0.937 0.937 
0.267 1.166 1.166 
0.936 0.863 0.863 
0.766 0.730 0.730 
0.651 1.742 1.742 
0.450 0.828 0.828 
0.334 1.211 1.211 
0.701 0.736 0.736 
1.001 0.954 0.954 
0.334 1.400 1.400 
0.416 0.851 0.851 
0.518 1.275 1.275 
0.267 1.067 1.067 
0.751 1.503 1.503 
0.533 0.897 0.897 
0.985 1.723 1.723 
0.518 1.079 1.079 
0.701 1.698 1.698 
0.334 1.417 1.417 
0.501 1.623 1.623 
0.334 2.346 2.346 
0.818 1.856 1.856 
0.901 0.780 0.780 
0.483 0.602 0.602 
0.751 1.185 1.185 
0.434 1.168 1.168 
0.634 1.185 1.185 
0.868 1.139 1.139 
0.684 0.823 0.823 
0.468 1.419 1.419 
0.451 1.574 1.574 
0.568 1.561 1.561 
0.534 0.934 0.934 
0.484 0.755 0.755 
0.651 1.448 1.448 
0.801 1.151 1.151 
0.551 1.691 1.691 
0.550 0.803 0.803 
0.301 1.413 1.413 
0.217 1.227 1.227 
0.434 0.901 0.901 
0.450 1.261 1.261 
0.734 1.978 1.978 
0.967 1.205 1.205 
0.952 1.827 1.827 
0.567 1.450 1.450 
0.400 0.885 0.885 
0.817 1.267 1.267 
0.818 1.141 1.141 
0.800 1.353 1.353 
0.802 1.678 1.678 
0.284 1.011 1.011 
0.751 1.224 1.224 
0.568 1.458 1.458 
0.367 1.154 1.154 
0.283 0.947 0.947 
0.867 1.401 1.401 
0.350 1.218 1.218 
0.334 1.943 1.943 
0.734 2.353 2.353 
0.919 0.763 0.763 
0.618 2.060 2.060 
0.768 1.506 1.506 
0.333 1.612 1.612 
0.968 1.149 1.149 
0.633 1.666 1.666 
0.751 1.850 1.850 
<><><><><><><><> 
Response (Std deviation):  2.18 
RT (mean):  1.39 
Consistency:  0.92 
<><><><><><><><> 
End: 03-Mar-2014 11:55:58 
