<><><><><><><><> 
Begin: 11-Mar-2014 15:00:41 
0.585 1.248 1.248 
0.318 0.012 0.012 
0.834 1.787 1.787 
0.283 0.575 0.575 
0.434 1.142 1.142 
0.400 1.092 1.092 
0.633 0.621 0.621 
0.283 1.311 1.311 
0.534 0.958 0.958 
0.284 1.066 1.066 
0.300 1.006 1.006 
0.834 1.652 1.652 
0.435 0.831 0.831 
0.685 1.189 1.189 
0.967 1.277 1.277 
0.551 0.893 0.893 
0.767 1.104 1.104 
0.817 0.690 0.690 
0.551 1.483 1.483 
0.734 0.587 0.587 
0.283 0.502 0.502 
0.952 0.443 0.443 
0.350 0.744 0.744 
0.417 0.973 0.973 
0.834 0.803 0.803 
0.600 0.601 0.601 
0.818 0.665 0.665 
0.518 0.590 0.590 
0.417 1.446 1.446 
0.234 0.873 0.873 
0.735 0.848 0.848 
0.551 0.604 0.604 
0.567 0.528 0.528 
0.685 0.578 0.578 
0.250 0.695 0.695 
0.451 0.903 0.903 
0.817 1.019 1.019 
0.767 0.763 0.763 
0.300 1.058 1.058 
0.300 0.966 0.966 
0.284 0.975 0.975 
0.216 1.232 1.232 
0.534 0.743 0.743 
0.734 0.807 0.807 
0.784 1.146 1.146 
0.633 0.731 0.731 
0.283 3.991 3.991 
0.717 0.921 0.921 
0.301 0.684 0.684 
0.317 0.972 0.972 
0.283 0.868 0.868 
0.317 1.400 1.400 
0.334 1.383 1.383 
0.367 1.138 1.138 
0.451 1.163 1.163 
0.451 0.730 0.730 
0.383 1.317 1.317 
0.400 1.219 1.219 
0.918 1.066 1.066 
0.767 2.147 2.147 
0.651 1.410 1.410 
0.351 1.532 1.532 
0.367 0.975 0.975 
0.267 0.661 0.661 
0.935 0.875 0.875 
0.767 0.908 0.908 
0.651 0.935 0.935 
0.451 0.853 0.853 
0.334 0.884 0.884 
0.701 0.543 0.543 
1.001 0.616 0.616 
0.334 0.740 0.740 
0.416 1.667 1.667 
0.518 1.067 1.067 
0.266 1.669 1.669 
0.751 1.201 1.201 
0.517 0.803 0.803 
0.985 0.563 0.563 
0.518 0.614 0.614 
0.701 1.213 1.213 
0.334 1.367 1.367 
0.517 1.597 1.597 
0.334 0.635 0.635 
0.817 0.847 0.847 
0.901 1.184 1.184 
0.484 1.564 1.564 
0.751 1.250 1.250 
0.434 1.200 1.200 
0.634 1.432 1.432 
0.868 0.910 0.910 
0.685 1.391 1.391 
0.467 0.798 0.798 
0.450 0.998 0.998 
0.567 1.442 1.442 
0.534 1.099 1.099 
0.484 1.606 1.606 
0.650 1.430 1.430 
0.801 1.858 1.858 
0.551 1.419 1.419 
0.551 1.115 1.115 
0.301 1.018 1.018 
0.218 0.848 0.848 
0.434 1.256 1.256 
0.450 1.281 1.281 
0.734 0.516 0.516 
0.968 0.886 0.886 
0.950 0.515 0.515 
0.568 1.407 1.407 
0.401 1.393 1.393 
0.818 1.273 1.273 
0.817 0.501 0.501 
0.801 0.431 0.431 
0.801 0.554 0.554 
0.284 1.254 1.254 
0.751 1.158 1.158 
0.568 1.196 1.196 
0.366 0.912 0.912 
0.284 0.467 0.467 
0.868 0.777 0.777 
0.350 0.961 0.961 
0.334 1.357 1.357 
0.735 0.550 0.550 
0.918 0.922 0.922 
0.617 1.175 1.175 
0.767 0.814 0.814 
0.334 1.026 1.026 
0.968 1.139 1.139 
0.633 0.888 0.888 
0.751 1.114 1.114 
<><><><><><><><> 
Response (Std deviation):  1.73 
RT (mean):  1.00 
Consistency:  0.45 
<><><><><><><><> 
End: 11-Mar-2014 15:07:03 
